name,unit,Date,Value,Pitcher
Concentric Peak Velocity,Meter Per Second,7/22/2025,2.828,PitcherB
Concentric Peak Velocity,Meter Per Second,7/29/2025,2.856,PitcherB
Concentric Peak Velocity,Meter Per Second,8/5/2025,2.812,PitcherB
Concentric Peak Velocity,Meter Per Second,8/12/2025,2.831333333,PitcherB
Concentric Peak Velocity,Meter Per Second,8/19/2025,2.721,PitcherB
Concentric Peak Velocity,Meter Per Second,8/26/2025,2.720666667,PitcherB
Concentric Peak Velocity,Meter Per Second,9/6/2025,2.7295,PitcherB
Concentric Peak Velocity,Meter Per Second,9/9/2025,2.787666667,PitcherB
Concentric RFD,Newton Per Second,3/4/2025,0,PitcherB
Concentric RFD,Newton Per Second,3/11/2025,385.4166667,PitcherB
Concentric RFD,Newton Per Second,3/15/2025,0,PitcherB
Concentric RFD,Newton Per Second,3/20/2025,200,PitcherB
Concentric RFD,Newton Per Second,3/28/2025,916.6666667,PitcherB
Concentric RFD,Newton Per Second,4/5/2025,1591.836735,PitcherB
Concentric RFD,Newton Per Second,4/8/2025,2565.864389,PitcherB
Concentric RFD,Newton Per Second,4/18/2025,0,PitcherB
Concentric RFD,Newton Per Second,4/26/2025,0,PitcherB
Concentric RFD,Newton Per Second,5/1/2025,0,PitcherB
Concentric RFD,Newton Per Second,5/25/2025,0,PitcherB
Concentric RFD,Newton Per Second,5/31/2025,0,PitcherB
Concentric RFD,Newton Per Second,6/5/2025,0,PitcherB
Concentric RFD,Newton Per Second,6/20/2025,0,PitcherB
Concentric RFD,Newton Per Second,7/8/2025,0,PitcherB
Concentric RFD,Newton Per Second,7/22/2025,1856.164384,PitcherB
Concentric RFD,Newton Per Second,7/29/2025,333.3333333,PitcherB
Concentric RFD,Newton Per Second,8/5/2025,0,PitcherB
Concentric RFD,Newton Per Second,8/12/2025,333.3333333,PitcherB
Concentric RFD,Newton Per Second,8/19/2025,833.3333333,PitcherB
Concentric RFD,Newton Per Second,8/26/2025,1074.074074,PitcherB
Concentric RFD,Newton Per Second,9/6/2025,833.3333333,PitcherB
Concentric RFD,Newton Per Second,9/9/2025,444.4444444,PitcherB
Concentric RFD - 100ms,Newton Per Second,3/4/2025,-7055,PitcherB
Concentric RFD - 100ms,Newton Per Second,3/11/2025,-5307.5,PitcherB
Concentric RFD - 100ms,Newton Per Second,3/15/2025,-7832.5,PitcherB
Concentric RFD - 100ms,Newton Per Second,3/20/2025,-5388,PitcherB
Concentric RFD - 100ms,Newton Per Second,3/28/2025,-4163.333333,PitcherB
Concentric RFD - 100ms,Newton Per Second,4/5/2025,-1400,PitcherB
Concentric RFD - 100ms,Newton Per Second,4/8/2025,-1070,PitcherB
Concentric RFD - 100ms,Newton Per Second,4/18/2025,-3393.333333,PitcherB
Concentric RFD - 100ms,Newton Per Second,4/26/2025,-5190,PitcherB
Concentric RFD - 100ms,Newton Per Second,5/1/2025,-5053.333333,PitcherB
Concentric RFD - 100ms,Newton Per Second,5/25/2025,-5883.333333,PitcherB
Concentric RFD - 100ms,Newton Per Second,5/31/2025,-8236.666667,PitcherB
Concentric RFD - 100ms,Newton Per Second,6/5/2025,-10390,PitcherB
Concentric RFD - 100ms,Newton Per Second,6/20/2025,-10323.33333,PitcherB
Concentric RFD - 100ms,Newton Per Second,7/8/2025,-9216.666667,PitcherB
Concentric RFD - 100ms,Newton Per Second,7/22/2025,-4977.5,PitcherB
Concentric RFD - 100ms,Newton Per Second,7/29/2025,-5870,PitcherB
Concentric RFD - 100ms,Newton Per Second,8/5/2025,-8753.333333,PitcherB
Concentric RFD - 100ms,Newton Per Second,8/12/2025,-5016.666667,PitcherB
Concentric RFD - 100ms,Newton Per Second,8/19/2025,-6561.666667,PitcherB
Concentric RFD - 100ms,Newton Per Second,8/26/2025,-6246.666667,PitcherB
Concentric RFD - 100ms,Newton Per Second,9/6/2025,-4080,PitcherB
Concentric RFD - 100ms,Newton Per Second,9/9/2025,-5656.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,3/4/2025,-4057.5,PitcherB
Concentric RFD - 200ms,Newton Per Second,3/11/2025,-2873.75,PitcherB
Concentric RFD - 200ms,Newton Per Second,3/15/2025,-4507.5,PitcherB
Concentric RFD - 200ms,Newton Per Second,3/20/2025,-4633,PitcherB
Concentric RFD - 200ms,Newton Per Second,3/28/2025,-3055,PitcherB
Concentric RFD - 200ms,Newton Per Second,4/5/2025,-1695,PitcherB
Concentric RFD - 200ms,Newton Per Second,4/8/2025,-1435,PitcherB
Concentric RFD - 200ms,Newton Per Second,4/18/2025,-2533.333333,PitcherB
Concentric RFD - 200ms,Newton Per Second,4/26/2025,-4135,PitcherB
Concentric RFD - 200ms,Newton Per Second,5/1/2025,-3561.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,5/25/2025,-3230,PitcherB
Concentric RFD - 200ms,Newton Per Second,5/31/2025,-4836.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,6/5/2025,-5648.333333,PitcherB
Concentric RFD - 200ms,Newton Per Second,6/20/2025,-5426.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,7/8/2025,-4820,PitcherB
Concentric RFD - 200ms,Newton Per Second,7/22/2025,-4617.5,PitcherB
Concentric RFD - 200ms,Newton Per Second,7/29/2025,-3516.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,8/5/2025,-4271.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,8/12/2025,-2620,PitcherB
Concentric RFD - 200ms,Newton Per Second,8/19/2025,-3795.833333,PitcherB
Concentric RFD - 200ms,Newton Per Second,8/26/2025,-3471.666667,PitcherB
Concentric RFD - 200ms,Newton Per Second,9/6/2025,-2467.5,PitcherB
Concentric RFD - 200ms,Newton Per Second,9/9/2025,-3906.666667,PitcherB
Concentric RFD - 50ms,Newton Per Second,3/4/2025,-7545,PitcherB
Concentric RFD - 50ms,Newton Per Second,3/11/2025,-5925,PitcherB
Concentric RFD - 50ms,Newton Per Second,3/15/2025,-8840,PitcherB
Concentric RFD - 50ms,Newton Per Second,3/20/2025,-6044,PitcherB
Concentric RFD - 50ms,Newton Per Second,3/28/2025,-5073.333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,4/5/2025,-593.3333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,4/8/2025,-340,PitcherB
Concentric RFD - 50ms,Newton Per Second,4/18/2025,-4486.666667,PitcherB
Concentric RFD - 50ms,Newton Per Second,4/26/2025,-5966.666667,PitcherB
Concentric RFD - 50ms,Newton Per Second,5/1/2025,-6893.333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,5/25/2025,-7213.333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,5/31/2025,-9640,PitcherB
Concentric RFD - 50ms,Newton Per Second,6/5/2025,-12793.33333,PitcherB
Concentric RFD - 50ms,Newton Per Second,6/20/2025,-12806.66667,PitcherB
Concentric RFD - 50ms,Newton Per Second,7/8/2025,-9886.666667,PitcherB
Concentric RFD - 50ms,Newton Per Second,7/22/2025,-6385,PitcherB
Concentric RFD - 50ms,Newton Per Second,7/29/2025,-6660,PitcherB
Concentric RFD - 50ms,Newton Per Second,8/5/2025,-9366.666667,PitcherB
Concentric RFD - 50ms,Newton Per Second,8/12/2025,-6413.333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,8/19/2025,-7763.333333,PitcherB
Concentric RFD - 50ms,Newton Per Second,8/26/2025,-7420,PitcherB
Concentric RFD - 50ms,Newton Per Second,9/6/2025,-5050,PitcherB
Concentric RFD - 50ms,Newton Per Second,9/9/2025,-6000,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,3/4/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,3/11/2025,2.954742921,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,3/15/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,3/20/2025,1.541544628,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,3/28/2025,6.984126984,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,4/5/2025,12.08316938,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,4/8/2025,19.18833674,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,4/18/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,4/26/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,5/1/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,5/25/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,5/31/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,6/5/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,6/20/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,7/8/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,7/22/2025,13.61023892,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,7/29/2025,2.452062184,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,8/5/2025,0,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,8/12/2025,2.428127428,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,8/19/2025,6.073415446,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,8/26/2025,7.780326505,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,9/6/2025,6.050924581,PitcherB
Concentric RFD / BM,Newton Per Second Per Kilo,9/9/2025,3.261259498,PitcherB
Concentric RPD,Watt Per Second,3/4/2025,26953.51944,PitcherB
Concentric RPD,Watt Per Second,3/11/2025,27541.06141,PitcherB
Concentric RPD,Watt Per Second,3/15/2025,27777.61778,PitcherB
Concentric RPD,Watt Per Second,3/20/2025,32242.33724,PitcherB
Concentric RPD,Watt Per Second,3/28/2025,30856.33115,PitcherB
Concentric RPD,Watt Per Second,4/5/2025,30128.90326,PitcherB
Concentric RPD,Watt Per Second,4/8/2025,30631.923,PitcherB
Concentric RPD,Watt Per Second,4/18/2025,28582.90537,PitcherB
Concentric RPD,Watt Per Second,4/26/2025,30477.1989,PitcherB
Concentric RPD,Watt Per Second,5/1/2025,31369.00665,PitcherB
Concentric RPD,Watt Per Second,5/25/2025,29968.08284,PitcherB
Concentric RPD,Watt Per Second,5/31/2025,30663.67736,PitcherB
Concentric RPD,Watt Per Second,6/5/2025,31696.21241,PitcherB
Concentric RPD,Watt Per Second,6/20/2025,30407.83928,PitcherB
Concentric RPD,Watt Per Second,7/8/2025,28182.91839,PitcherB
Concentric RPD,Watt Per Second,7/22/2025,33700.26774,PitcherB
Concentric RPD,Watt Per Second,7/29/2025,30185.17208,PitcherB
Concentric RPD,Watt Per Second,8/5/2025,27358.63538,PitcherB
Concentric RPD,Watt Per Second,8/12/2025,29169.51249,PitcherB
Concentric RPD,Watt Per Second,8/19/2025,25696.87371,PitcherB
Concentric RPD,Watt Per Second,8/26/2025,27197.80135,PitcherB
Concentric RPD,Watt Per Second,9/6/2025,28000.88443,PitcherB
Concentric RPD,Watt Per Second,9/9/2025,29750.48535,PitcherB
Concentric RPD - 100ms,Watt Per Second,3/4/2025,34208.29626,PitcherB
Concentric RPD - 100ms,Watt Per Second,3/11/2025,32422.65352,PitcherB
Concentric RPD - 100ms,Watt Per Second,3/15/2025,35421.03974,PitcherB
Concentric RPD - 100ms,Watt Per Second,3/20/2025,40737.16124,PitcherB
Concentric RPD - 100ms,Watt Per Second,3/28/2025,36532.09449,PitcherB
Concentric RPD - 100ms,Watt Per Second,4/5/2025,34614.83399,PitcherB
Concentric RPD - 100ms,Watt Per Second,4/8/2025,34726.27175,PitcherB
Concentric RPD - 100ms,Watt Per Second,4/18/2025,34316.1624,PitcherB
Concentric RPD - 100ms,Watt Per Second,4/26/2025,38626.3224,PitcherB
Concentric RPD - 100ms,Watt Per Second,5/1/2025,37847.06442,PitcherB
Concentric RPD - 100ms,Watt Per Second,5/25/2025,34797.3198,PitcherB
Concentric RPD - 100ms,Watt Per Second,5/31/2025,39154.07694,PitcherB
Concentric RPD - 100ms,Watt Per Second,6/5/2025,39298.46659,PitcherB
Concentric RPD - 100ms,Watt Per Second,6/20/2025,37606.23881,PitcherB
Concentric RPD - 100ms,Watt Per Second,7/8/2025,35467.89816,PitcherB
Concentric RPD - 100ms,Watt Per Second,7/22/2025,40829.24282,PitcherB
Concentric RPD - 100ms,Watt Per Second,7/29/2025,36379.78233,PitcherB
Concentric RPD - 100ms,Watt Per Second,8/5/2025,33561.74444,PitcherB
Concentric RPD - 100ms,Watt Per Second,8/12/2025,33768.62166,PitcherB
Concentric RPD - 100ms,Watt Per Second,8/19/2025,32276.81291,PitcherB
Concentric RPD - 100ms,Watt Per Second,8/26/2025,33075.00303,PitcherB
Concentric RPD - 100ms,Watt Per Second,9/6/2025,32845.28354,PitcherB
Concentric RPD - 100ms,Watt Per Second,9/9/2025,37406.05258,PitcherB
Concentric RPD - 50ms,Watt Per Second,3/4/2025,42543.50616,PitcherB
Concentric RPD - 50ms,Watt Per Second,3/11/2025,38469.64383,PitcherB
Concentric RPD - 50ms,Watt Per Second,3/15/2025,44778.83606,PitcherB
Concentric RPD - 50ms,Watt Per Second,3/20/2025,47037.5156,PitcherB
Concentric RPD - 50ms,Watt Per Second,3/28/2025,41470.30925,PitcherB
Concentric RPD - 50ms,Watt Per Second,4/5/2025,36747.86881,PitcherB
Concentric RPD - 50ms,Watt Per Second,4/8/2025,36728.31186,PitcherB
Concentric RPD - 50ms,Watt Per Second,4/18/2025,37372.21431,PitcherB
Concentric RPD - 50ms,Watt Per Second,4/26/2025,44489.15947,PitcherB
Concentric RPD - 50ms,Watt Per Second,5/1/2025,43046.62533,PitcherB
Concentric RPD - 50ms,Watt Per Second,5/25/2025,41284.10208,PitcherB
Concentric RPD - 50ms,Watt Per Second,5/31/2025,48910.20593,PitcherB
Concentric RPD - 50ms,Watt Per Second,6/5/2025,51392.71318,PitcherB
Concentric RPD - 50ms,Watt Per Second,6/20/2025,49504.99849,PitcherB
Concentric RPD - 50ms,Watt Per Second,7/8/2025,46075.60771,PitcherB
Concentric RPD - 50ms,Watt Per Second,7/22/2025,45763.46059,PitcherB
Concentric RPD - 50ms,Watt Per Second,7/29/2025,43245.011,PitcherB
Concentric RPD - 50ms,Watt Per Second,8/5/2025,43967.62043,PitcherB
Concentric RPD - 50ms,Watt Per Second,8/12/2025,38651.87029,PitcherB
Concentric RPD - 50ms,Watt Per Second,8/19/2025,39336.35949,PitcherB
Concentric RPD - 50ms,Watt Per Second,8/26/2025,40056.26204,PitcherB
Concentric RPD - 50ms,Watt Per Second,9/6/2025,37159.04717,PitcherB
Concentric RPD - 50ms,Watt Per Second,9/9/2025,44450.94714,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,3/4/2025,207.063989,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,3/11/2025,211.1396919,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,3/15/2025,213.5425721,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,3/20/2025,248.5578578,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,3/28/2025,235.0958564,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,4/5/2025,228.6997363,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,4/8/2025,229.0751047,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,4/18/2025,213.193894,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,4/26/2025,226.1423084,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,5/1/2025,232.9497004,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,5/25/2025,222.199769,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,5/31/2025,227.1888373,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,6/5/2025,235.9226826,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,6/20/2025,225.2098895,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,7/8/2025,208.0227221,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,7/22/2025,247.1056441,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,7/29/2025,222.047757,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,8/5/2025,201.048173,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,8/12/2025,212.4818801,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,8/19/2025,187.361792,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,8/26/2025,197.0141351,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,9/6/2025,203.3174879,PitcherB
Concentric RPD / BM,Watt Per Second Per Kilo,9/9/2025,218.3041191,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,3/4/2025,262.7970827,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,3/11/2025,248.5637345,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,3/15/2025,272.301966,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,3/20/2025,314.0460639,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,3/28/2025,278.3397675,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,4/5/2025,262.751131,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,4/8/2025,259.6939257,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,4/18/2025,255.9570553,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,4/26/2025,286.6092039,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,5/1/2025,281.0564713,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,5/25/2025,258.0063751,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,5/31/2025,290.0946651,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,6/5/2025,292.508125,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,6/20/2025,278.5234692,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,7/8/2025,261.7943472,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,7/22/2025,299.3785219,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,7/29/2025,267.6164656,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,8/5/2025,246.6324548,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,8/12/2025,245.9835494,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,8/19/2025,235.3348497,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,8/26/2025,239.5871281,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,9/6/2025,238.4932003,PitcherB
Concentric RPD-100ms / BM,Watt Per Second Per Kilo,9/9/2025,274.4793996,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,3/4/2025,326.8303462,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,3/11/2025,294.9221391,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,3/15/2025,344.2407446,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,3/20/2025,362.6133844,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,3/28/2025,315.964261,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,4/5/2025,278.9423775,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,4/8/2025,274.6658081,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,4/18/2025,278.7515052,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,4/26/2025,330.111742,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,5/1/2025,319.6689836,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,5/25/2025,306.1029293,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,5/31/2025,362.3783502,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,6/5/2025,382.5285685,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,6/20/2025,366.6493741,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,7/8/2025,340.0915833,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,7/22/2025,335.5584439,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,7/29/2025,318.1183684,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,8/5/2025,323.1012671,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,8/12/2025,281.5549992,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,8/19/2025,286.8040638,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,8/26/2025,290.1576388,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,9/6/2025,269.8159103,PitcherB
Concentric RPD-50ms / BM,Watt Per Second Per Kilo,9/9/2025,326.1736655,PitcherB
Concentric Time to Peak Force,Millisecond,3/4/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,3/11/2025,0.006,PitcherB
Concentric Time to Peak Force,Millisecond,3/15/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,3/20/2025,0.0004,PitcherB
Concentric Time to Peak Force,Millisecond,3/28/2025,0.005333333,PitcherB
Concentric Time to Peak Force,Millisecond,4/5/2025,0.035333333,PitcherB
Concentric Time to Peak Force,Millisecond,4/8/2025,0.054,PitcherB
Concentric Time to Peak Force,Millisecond,4/18/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,4/26/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,5/1/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,5/25/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,5/31/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,6/5/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,6/20/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,7/8/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,7/22/2025,0.01825,PitcherB
Concentric Time to Peak Force,Millisecond,7/29/2025,0.000333333,PitcherB
Concentric Time to Peak Force,Millisecond,8/5/2025,0,PitcherB
Concentric Time to Peak Force,Millisecond,8/12/2025,0.000333333,PitcherB
Concentric Time to Peak Force,Millisecond,8/19/2025,0.000166667,PitcherB
Concentric Time to Peak Force,Millisecond,8/26/2025,0.003,PitcherB
Concentric Time to Peak Force,Millisecond,9/6/2025,0.00525,PitcherB
Concentric Time to Peak Force,Millisecond,9/9/2025,0.002,PitcherB
Contraction Time,Millisecond,3/4/2025,0.8845,PitcherB
Contraction Time,Millisecond,3/11/2025,0.8275,PitcherB
Contraction Time,Millisecond,3/15/2025,0.854,PitcherB
